"","country","topic","sum","prop"
"43","Argentina","statistics",265.280703751266,0.157063767762739
"44","Bahamas","statistics",0.0113207547169811,0.0113207547169811
"45","Belize","statistics",9.42513322274589,0.129111414010218
"46","Bolivia","statistics",24.2911717332745,0.102494395499048
"47","Brazil","statistics",769.095401708054,0.136825369455267
"48","Chile","statistics",119.592966751742,0.112188524157357
"49","Colombia","statistics",49.9062842901785,0.135614902962441
"50","Costa.Rica","statistics",19.4439669592325,0.106251185569576
"51","Cuba","statistics",0.0269203509295958,0.00673008773239894
"52","Ecuador","statistics",36.8740385489759,0.135069738274637
"53","El.Salvador","statistics",0.540646622964843,0.0675808278706053
"54","Guatemala","statistics",1.80135836670554,0.12009055778037
"55","Honduras","statistics",0.449179132400244,0.149726377466748
"56","Jamaica","statistics",0.0159595173219151,0.0159595173219151
"57","Mexico","statistics",243.029456631439,0.106405191169632
"58","Nicaragua","statistics",0.011037527593819,0.011037527593819
"59","Panama","statistics",20.7157637196193,0.186628501978553
"60","Paraguay","statistics",4.32178917143642,0.130963308225346
"61","Peru","statistics",28.4599330161085,0.0801688253974887
"62","Uruguay","statistics",25.1673781553288,0.171206654117883
"63","Venezuela","statistics",15.0417210934641,0.105186860793455
"64","Argentina","water sampling",266.802351229513,0.157964683972476
"65","Bahamas","water sampling",0.479245283018868,0.479245283018868
"66","Belize","water sampling",13.962617640133,0.191268734796343
"67","Bolivia","water sampling",33.3975893283944,0.140918098432044
"68","Brazil","water sampling",907.667431936421,0.161477927759548
"69","Chile","water sampling",124.018138168291,0.116339716855808
"70","Colombia","water sampling",45.6994634141098,0.124183324494864
"71","Costa.Rica","water sampling",33.0813521500277,0.18077241612037
"72","Cuba","water sampling",1.50164452559388,0.37541113139847
"73","Ecuador","water sampling",32.448078206179,0.118857429326663
"74","El.Salvador","water sampling",0.651957439476778,0.0814946799345972
"75","Guatemala","water sampling",2.42079584383682,0.161386389589122
"76","Honduras","water sampling",0.152871152515192,0.0509570508383972
"77","Jamaica","water sampling",0.00428182172051382,0.00428182172051382
"78","Mexico","water sampling",381.7951805543,0.167160762064054
"79","Nicaragua","water sampling",0.607064017660044,0.607064017660044
"80","Panama","water sampling",14.3705237049494,0.129464177522067
"81","Paraguay","water sampling",3.73324818237314,0.113128732799186
"82","Peru","water sampling",39.4725198680961,0.111190196811538
"83","Uruguay","water sampling",15.394878030495,0.104727061431939
"84","Venezuela","water sampling",34.9434373516144,0.244359701759541
"85","Argentina","community studies",39.2097806586946,0.0232147902064503
"86","Bahamas","community studies",0.00125786163522013,0.00125786163522013
"87","Belize","community studies",7.19678448422475,0.0985860888249966
"88","Bolivia","community studies",36.8174622807919,0.155347942113046
"89","Brazil","community studies",228.80017438219,0.0407045320018128
"90","Chile","community studies",41.8122205776692,0.0392234714612282
"91","Colombia","community studies",35.5257421847783,0.0965373428934192
"92","Costa.Rica","community studies",16.67200160258,0.0911038338938796
"93","Cuba","community studies",0.0327887292497188,0.0081971823124297
"94","Ecuador","community studies",37.4802239756823,0.137290197713122
"95","El.Salvador","community studies",0.330210425029954,0.0412763031287443
"96","Guatemala","community studies",1.35533958705692,0.0903559724704611
"97","Honduras","community studies",1.1581021950938,0.386034065031267
"98","Jamaica","community studies",0.0657843518878941,0.0657843518878941
"99","Mexico","community studies",147.393978175362,0.0645332654007715
"100","Nicaragua","community studies",0.0022075055187638,0.0022075055187638
"101","Panama","community studies",2.87045789177939,0.0258599810070216
"102","Paraguay","community studies",4.7088740318263,0.142693152479585
"103","Peru","community studies",44.3193475876418,0.124843232641245
"104","Uruguay","community studies",3.99474659314101,0.0271751468921157
"105","Venezuela","community studies",5.62432467585414,0.0393309417891898
"106","Argentina","spatial methods",117.328456370141,0.0694662263884792
"107","Bahamas","spatial methods",0.10188679245283,0.10188679245283
"108","Belize","spatial methods",5.17550743192771,0.0708973620812016
"109","Bolivia","spatial methods",22.0055137593616,0.092850269026842
"110","Brazil","spatial methods",431.870022356186,0.0768315286170052
"111","Chile","spatial methods",78.8764387342605,0.0739929068801693
"112","Colombia","spatial methods",31.9978988218895,0.0869508120160042
"113","Costa.Rica","spatial methods",15.2434329023805,0.0832974475539921
"114","Cuba","spatial methods",0.0497774895610308,0.0124443723902577
"115","Ecuador","spatial methods",24.2335111068017,0.0887674399516544
"116","El.Salvador","spatial methods",0.763876479485781,0.0954845599357226
"117","Guatemala","spatial methods",1.05727396482738,0.070484930988492
"118","Honduras","spatial methods",0.0476525270002966,0.0158841756667655
"119","Jamaica","spatial methods",0.0291942390035033,0.0291942390035033
"120","Mexico","spatial methods",173.401382766247,0.0759200449939784
"121","Nicaragua","spatial methods",0.0022075055187638,0.0022075055187638
"122","Panama","spatial methods",8.73278188018323,0.0786737106322813
"123","Paraguay","spatial methods",1.81255713025661,0.0549259736441396
"124","Peru","spatial methods",33.6890457718008,0.0948987204839459
"125","Uruguay","spatial methods",12.6313785713654,0.0859277453834382
"126","Venezuela","spatial methods",8.15744824120698,0.057045092595853
"127","Argentina","isotopes",93.269005803436,0.0552214362364926
"128","Bahamas","isotopes",0.00628930817610063,0.00628930817610063
"129","Belize","isotopes",8.10695304664044,0.111054151323842
"130","Bolivia","isotopes",11.9157419964739,0.0502773923901851
"131","Brazil","isotopes",243.410337102834,0.0433037425907906
"132","Chile","isotopes",72.3661798838255,0.0678857222174723
"133","Colombia","isotopes",17.0507649486861,0.0463336004040382
"134","Costa.Rica","isotopes",17.7223097538725,0.0968432226987568
"135","Cuba","isotopes",0.0718919524199213,0.0179729881049803
"136","Ecuador","isotopes",11.2938781370348,0.0413695169854753
"137","El.Salvador","isotopes",1.25593666537495,0.156992083171869
"138","Guatemala","isotopes",2.99689930680124,0.199793287120083
"139","Honduras","isotopes",0.273015827708791,0.0910052759029303
"140","Jamaica","isotopes",0.00116776956014013,0.00116776956014013
"141","Mexico","isotopes",151.219508955423,0.0662081913114813
"142","Nicaragua","isotopes",0.0022075055187638,0.0022075055187638
"143","Panama","isotopes",13.4964372137848,0.121589524448511
"144","Paraguay","isotopes",2.75587999473479,0.0835115149919634
"145","Peru","isotopes",27.5695430782079,0.0776606847273462
"146","Uruguay","isotopes",9.23583414097279,0.062828803680087
"147","Venezuela","isotopes",7.04386977897545,0.0492578306222059
"148","Argentina","temporal analysis",311.741607658603,0.184571703764715
"149","Bahamas","temporal analysis",0.260377358490566,0.260377358490566
"150","Belize","temporal analysis",6.30493741868047,0.0863690057353489
"151","Bolivia","temporal analysis",25.2701283545334,0.106625014154149
"152","Brazil","temporal analysis",656.276505449046,0.116754404100524
"153","Chile","temporal analysis",170.391871214279,0.159842280688817
"154","Colombia","temporal analysis",35.0594295875969,0.0952701890967308
"155","Costa.Rica","temporal analysis",17.8780531837379,0.0976942796925568
"156","Cuba","temporal analysis",0.332961995447061,0.0832404988617653
"157","Ecuador","temporal analysis",22.8428872045771,0.0836735795039454
"158","El.Salvador","temporal analysis",0.789004570840342,0.0986255713550427
"159","Guatemala","temporal analysis",0.825969851781045,0.055064656785403
"160","Honduras","temporal analysis",0.60345066635162,0.201150222117207
"161","Jamaica","temporal analysis",0.00116776956014013,0.00116776956014013
"162","Mexico","temporal analysis",284.521480030084,0.124571576195308
"163","Nicaragua","temporal analysis",0.033112582781457,0.033112582781457
"164","Panama","temporal analysis",8.1743659117735,0.0736429361421036
"165","Paraguay","temporal analysis",5.93593779318826,0.179876902823887
"166","Peru","temporal analysis",35.9950867300644,0.101394610507224
"167","Uruguay","temporal analysis",25.1696770825385,0.171222293078493
"168","Venezuela","temporal analysis",18.9551701557916,0.132553637453088
"169","Argentina","remote sensing",59.7581603304218,0.0353807935644889
"170","Bahamas","remote sensing",0.0389937106918239,0.0389937106918239
"171","Belize","remote sensing",3.44504443402547,0.0471923895071983
"172","Bolivia","remote sensing",11.0759320283673,0.0467338904150517
"173","Brazil","remote sensing",194.937969856352,0.0346803006326902
"174","Chile","remote sensing",32.1314908111106,0.0301421114550756
"175","Colombia","remote sensing",9.99724926368768,0.0271664382165426
"176","Costa.Rica","remote sensing",3.43822152030683,0.0187880957393816
"177","Cuba","remote sensing",0.0170395480367244,0.00425988700918109
"178","Ecuador","remote sensing",6.46321254264741,0.0236747712184887
"179","El.Salvador","remote sensing",0.0250532400180056,0.0031316550022507
"180","Guatemala","remote sensing",1.07380623034623,0.0715870820230823
"181","Honduras","remote sensing",0.0604537791390674,0.0201512597130225
"182","Jamaica","remote sensing",0.00116776956014013,0.00116776956014013
"183","Mexico","remote sensing",83.6567316195861,0.0366272905514825
"184","Nicaragua","remote sensing",0.0022075055187638,0.0022075055187638
"185","Panama","remote sensing",2.73625704819211,0.0246509643981271
"186","Paraguay","remote sensing",1.71604594019937,0.0520013921272536
"187","Peru","remote sensing",16.6247975108437,0.0468304155235034
"188","Uruguay","remote sensing",2.66400295728828,0.0181224690971992
"189","Venezuela","remote sensing",4.32567661457277,0.0302494868151942
"190","Argentina","simulation modeling",109.098813362155,0.0645937320083806
"191","Bahamas","simulation modeling",0.0666666666666667,0.0666666666666667
"192","Belize","simulation modeling",4.36496683579839,0.0597940662438136
"193","Bolivia","simulation modeling",15.6836590293909,0.0661757764953203
"194","Brazil","simulation modeling",430.475607469955,0.0765834562302002
"195","Chile","simulation modeling",85.1418396274435,0.0798703936467575
"196","Colombia","simulation modeling",28.8301995604378,0.0783429335881462
"197","Costa.Rica","simulation modeling",14.0770497464304,0.0769237691061772
"198","Cuba","simulation modeling",0.016127558130696,0.004031889532674
"199","Ecuador","simulation modeling",31.0085531577287,0.113584443801204
"200","El.Salvador","simulation modeling",0.205065168703468,0.0256331460879336
"201","Guatemala","simulation modeling",0.426121702068733,0.0284081134712489
"202","Honduras","simulation modeling",0.0380058903095644,0.0126686301031881
"203","Jamaica","simulation modeling",0.00194628260023355,0.00194628260023355
"204","Mexico","simulation modeling",183.020555206312,0.0801315915964588
"205","Nicaragua","simulation modeling",0.0022075055187638,0.0022075055187638
"206","Panama","simulation modeling",9.54731094983374,0.0860118103588626
"207","Paraguay","simulation modeling",1.61448919562565,0.048923915018959
"208","Peru","simulation modeling",31.6614860552159,0.08918728466258
"209","Uruguay","simulation modeling",12.5690865637259,0.0855039902294281
"210","Venezuela","simulation modeling",6.95216953147018,0.0486165701501411
"211","Argentina","risk assessment",37.4002237563666,0.0221434125259719
"212","Bahamas","risk assessment",0.00125786163522013,0.00125786163522013
"213","Belize","risk assessment",1.4087075068847,0.0192973631080096
"214","Bolivia","risk assessment",6.04571478354405,0.0255093450782449
"215","Brazil","risk assessment",122.664182481611,0.0218224839853427
"216","Chile","risk assessment",26.2812921132358,0.0246541201812719
"217","Colombia","risk assessment",12.2898752804155,0.0333964002185205
"218","Costa.Rica","risk assessment",3.33594627626902,0.0182292146244209
"219","Cuba","risk assessment",0.0239876657106722,0.00599691642766804
"220","Ecuador","risk assessment",6.89318058740927,0.0252497457414259
"221","El.Salvador","risk assessment",0.514881183861809,0.0643601479827261
"222","Guatemala","risk assessment",0.0767137603266166,0.00511425068844111
"223","Honduras","risk assessment",0.00428750740562454,0.00142916913520818
"224","Jamaica","risk assessment",0.000389256520046711,0.000389256520046711
"225","Mexico","risk assessment",69.8688217756686,0.0305905524411859
"226","Nicaragua","risk assessment",0.0022075055187638,0.0022075055187638
"227","Panama","risk assessment",1.80893201359247,0.0162966848071394
"228","Paraguay","risk assessment",0.776653831262717,0.0235349645837187
"229","Peru","risk assessment",22.3760570047431,0.0630311464922342
"230","Uruguay","risk assessment",1.96398857864243,0.0133604665213771
"231","Venezuela","risk assessment",3.7562562134464,0.0262675259681567
"232","Argentina","signal processing",35.8556400414646,0.0212289165431999
"233","Bahamas","signal processing",0.0113207547169811,0.0113207547169811
"234","Belize","signal processing",1.46671660624284,0.0200920083046965
"235","Bolivia","signal processing",3.48177930586715,0.0146910519234901
"236","Brazil","signal processing",110.606081223968,0.0196772960725793
"237","Chile","signal processing",37.842747493806,0.0354997631273977
"238","Colombia","signal processing",9.41257921936566,0.0255776609221893
"239","Costa.Rica","signal processing",1.77387693996554,0.00969331661183357
"240","Cuba","signal processing",0.031250859199738,0.00781271479993451
"241","Ecuador","signal processing",4.38927952720933,0.0160779469861148
"242","El.Salvador","signal processing",0.542905618620642,0.0678632023275803
"243","Guatemala","signal processing",0.144621949615781,0.00964146330771873
"244","Honduras","signal processing",0.0118866744491254,0.00396222481637513
"245","Jamaica","signal processing",0.873880887504866,0.873880887504866
"246","Mexico","signal processing",66.6018103280472,0.0291601621401257
"247","Nicaragua","signal processing",0.0022075055187638,0.0022075055187638
"248","Panama","signal processing",1.35166105804886,0.0121771266490888
"249","Paraguay","signal processing",0.436006806172044,0.0132123274597589
"250","Peru","signal processing",7.99806407901563,0.0225297579690581
"251","Uruguay","signal processing",3.0422263761501,0.0206954175248306
"252","Venezuela","signal processing",2.35687270488256,0.016481627306871
"253","Argentina","analytical chemistry",98.6424216448915,0.0584028547335059
"254","Bahamas","analytical chemistry",0.00628930817610063,0.00628930817610063
"255","Belize","analytical chemistry",3.35530448199394,0.0459630750958075
"256","Bolivia","analytical chemistry",8.26397286577191,0.0348690838218224
"257","Brazil","analytical chemistry",545.569761468181,0.0970591996919019
"258","Chile","analytical chemistry",73.9336956682165,0.0693561873060193
"259","Colombia","analytical chemistry",28.538965843944,0.0775515376194131
"260","Costa.Rica","analytical chemistry",6.45218998642555,0.0352578687782817
"261","Cuba","analytical chemistry",1.40784524864153,0.351961312160383
"262","Ecuador","analytical chemistry",9.02053563506678,0.0330422550735047
"263","El.Salvador","analytical chemistry",0.112641318605342,0.0140801648256677
"264","Guatemala","analytical chemistry",1.03793749493302,0.0691958329955346
"265","Honduras","analytical chemistry",0.150923795737147,0.0503079319123822
"266","Jamaica","analytical chemistry",0.000389256520046711,0.000389256520046711
"267","Mexico","analytical chemistry",130.249045597888,0.0570267274946968
"268","Nicaragua","analytical chemistry",0.328918322295806,0.328918322295806
"269","Panama","analytical chemistry",2.69274049621753,0.0242589233893471
"270","Paraguay","analytical chemistry",0.904614496031282,0.0274125604857964
"271","Peru","analytical chemistry",14.0063724428885,0.0394545702616579
"272","Uruguay","analytical chemistry",8.5026645412525,0.0578412553826701
"273","Venezuela","analytical chemistry",12.6574987171727,0.0885139770431659
